start_year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,studio,domestic_gross_imdb,foreign_gross,id,release_date_tn,production_budget,domestic_gross_tn,worldwide_gross,budget_wiki
2010,Alpha and Omega,tt1213012,Alpha and Omega,90.0,"Adventure,Animation,Comedy",5.3,12463.0,en,Alpha and Omega,2010-09-17,LGF,25100000.0,25400000,,,,,,20000000
2010,Altitude,tt1407049,Altitude,90.0,"Horror,Mystery,Sci-Fi",4.9,9477.0,en,Altitude,2010-10-10,,,,,,,,,Unknown
2010,American Coup,tt1800242,American Coup,98.0,"Documentary,History,News",7.4,88.0,en,American Coup,2010-11-09,,,,,,,,,Unknown
2010,American Jihadist,tt1508011,American Jihadist,68.0,"Biography,Documentary,History",5.9,56.0,en,American Jihadist,2010-01-01,,,,,,,,,Unknown
2010,American Mystic,tt1414353,American Mystic,81.0,Documentary,6.4,69.0,en,American Mystic,2010-04-22,,,,,,,,,Unknown
2010,An Acrid Yarn,tt1409734,An Acrid Yarn,99.0,Thriller,2.7,107.0,en,An Acrid Yarn,2010-01-01,,,,,,,,,Unknown
2010,An Affirmative Act,tt1563771,An Affirmative Act,93.0,"Crime,Drama,Mystery",5.7,86.0,en,An Affirmative Act,2010-06-04,,,,,,,,,Unknown
2010,An Invisible Sign,tt1212454,An Invisible Sign,96.0,"Comedy,Drama,Family",5.4,3789.0,en,An Invisible Sign,2010-10-06,,,,,,,,,Unknown
2010,Anaconda: Queen of the Serpents,tt1845776,Anaconda: Queen of the Serpents,,Documentary,4.2,18.0,en,Anaconda: Queen of the Serpents,2010-01-01,,,,,,,,,Unknown
2010,And Everything Is Going Fine,tt1122614,And Everything Is Going Fine,89.0,Documentary,7.2,975.0,en,And Everything Is Going Fine,2010-12-10,,,,,,,,,Unknown
2010,And Soon the Darkness,tt1391034,And Soon the Darkness,91.0,"Drama,Horror,Mystery",5.2,15410.0,en,And Soon the Darkness,2010-12-17,,,,,,,,,Unknown
2010,"And, There You Are",tt2719032,"And, There You Are",105.0,"Comedy,Drama,Romance",3.6,19.0,en,"And, There You Are",2010-06-08,,,,,,,,,Unknown
2010,Anderson's Cross,tt0393049,Anderson's Cross,98.0,"Comedy,Drama,Romance",5.5,106.0,en,Anderson's Cross,2010-05-20,,,,65.0,"Dec 31, 2010","$300,000",$0,$0,Unknown
2010,Angels Love Donuts,tt1344699,Angels Love Donuts,83.0,Comedy,2.9,48.0,en,Angels Love Donuts,2010-03-01,,,,,,,,,Unknown
2010,Animal Kingdom,tt1313092,Animal Kingdom,113.0,"Crime,Drama",7.3,51576.0,en,Animal Kingdom,2010-08-13,SPC,1000000.0,5700000,71.0,"Aug 13, 2010","$4,200,000","$1,044,039","$8,078,683",5000000
2010,Another Harvest Moon,tt1129404,Another Harvest Moon,89.0,Drama,6.3,161.0,en,Another Harvest Moon,2010-10-06,,,,,,,,,Unknown
2010,Another Year,tt1431181,Another Year,129.0,"Comedy,Drama",7.3,26273.0,en,Another Year,2010-12-29,SPC,3200000.0,16500000,8.0,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613",8000000
2010,Anton Chekhov's The Duel,tt1282041,Anton Chekhov's The Duel,95.0,Drama,6.9,569.0,en,Anton Chekhov's The Duel,2010-04-28,,,,,,,,,Unknown
2010,Apart,tt1744822,Apart,80.0,"Drama,Romance",4.6,29.0,en,Apart,2010-03-08,,,,,,,,,Unknown
2010,Arcadia Lost,tt1290470,Arcadia Lost,,Drama,5.9,163.0,en,Arcadia Lost,2010-06-12,,,,,,,,,Unknown
2010,Armless,tt1537392,Armless,82.0,Comedy,5.2,170.0,en,Armless,2010-01-22,,,,,,,,,Unknown
2010,Around the Country,tt1764184,Around the Country,95.0,Documentary,6.4,55.0,en,Around the Country,2010-10-20,,,,,,,,,Unknown
2010,Arthur 3: The War of the Two Worlds,tt0940656,Arthur 3: la guerre des deux mondes,101.0,"Adventure,Animation,Family",5.5,7162.0,en,Arthur 3: la guerre des deux mondes,2010-08-22,,,,,,,,,Unknown
2010,As Night Falls,tt1568802,As Night Falls,78.0,"Action,Comedy,Horror",2.7,188.0,en,As Night Falls,2010-01-01,,,,,,,,,Unknown
2010,Ashes,tt0815101,Ashes,77.0,Drama,7.1,68.0,en,Ashes,2010-01-01,,,,,,,,,Unknown
2010,Ashes,tt1674769,Ashes,95.0,"Horror,Sci-Fi,Thriller",4.8,268.0,en,Ashes,2010-01-01,,,,,,,,,Unknown
2010,Atomic Mom,tt1517606,Atomic Mom,87.0,"Documentary,History,War",6.6,23.0,en,Atomic Mom,2010-01-01,,,,,,,,,Unknown
2010,Attack of the Vegan Zombies!,tt1380852,Attack of the Vegan Zombies!,77.0,"Comedy,Horror",3.5,118.0,en,Attack of the Vegan Zombies!,2010-02-17,,,,,,,,,Unknown
2010,Audrey the Trainwreck,tt1314161,Audrey the Trainwreck,85.0,"Comedy,Drama,Romance",6.9,56.0,en,Audrey the Trainwreck,2010-01-01,,,,,,,,,Unknown
2010,Autopilot,tt1210029,Autopilot,110.0,Drama,4.9,90.0,en,Autopilot,2010-06-15,,,,,,,,,Unknown
2010,Autumn,tt1659205,Harud,96.0,Drama,6.7,187.0,en,Harud,2010-11-01,,,,,,,,,Unknown
2010,Baby Jane?,tt1381402,Baby Jane?,95.0,Comedy,6.7,122.0,en,Baby Jane?,2010-06-22,,,,,,,,,Unknown
2010,Bad Blood: A Cautionary Tale,tt1773294,Bad Blood: A Cautionary Tale,83.0,Documentary,8.1,75.0,en,Bad Blood: A Cautionary Tale,2010-07-28,,,,,,,,,300000
2010,Bare Knuckles,tt1063327,Bare Knuckles,90.0,"Action,Drama",4.3,422.0,en,Bare Knuckles,2010-01-01,,,,,,,,,Unknown
2010,Barry Munday,tt0482461,Barry Munday,95.0,"Comedy,Drama,Romance",5.9,3846.0,en,Barry Munday,2010-03-13,,,,61.0,"Oct 1, 2010","$3,000,000",$0,$0,Unknown
2010,Bass Ackwards,tt1445202,Bass Ackwards,103.0,"Adventure,Comedy,Drama",6.0,315.0,en,Bass Ackwards,2010-01-23,,,,,,,,,35000
2010,Bear,tt1468703,Bear,78.0,"Action,Adventure,Drama",2.8,1055.0,en,Bear,2010-01-01,,,,,,,,,10000000
2010,Bear Nation,tt1545021,Bear Nation,82.0,"Documentary,Romance",6.3,167.0,en,Bear Nation,2010-06-20,,,,,,,,,Unknown
2010,BearCity,tt1426320,BearCity,104.0,"Comedy,Romance",6.0,1291.0,en,BearCity,2010-06-08,,,,,,,,,Unknown
2010,Beatdown,tt1568323,Beatdown,90.0,"Action,Crime,Thriller",4.5,1138.0,en,Beatdown,2010-08-31,,,,,,,,,5500000
2010,Beautiful Darling,tt0960730,Beautiful Darling,85.0,Documentary,7.3,499.0,en,Beautiful Darling,2010-04-02,,,,,,,,,Unknown
2010,Bedrooms,tt1390533,Bedrooms,85.0,"Drama,Romance",4.4,232.0,en,Bedrooms,2010-01-01,,,,,,,,,Unknown
2010,Beer Pong Saved My Life,tt1426355,Beer Pong Saved My Life,,Comedy,3.9,83.0,en,Beer Pong Saved My Life,2010-01-01,,,,,,,,,Unknown
2010,Behind the Burly Q,tt1510907,Behind the Burly Q,97.0,Documentary,6.6,302.0,en,Behind the Burly Q,2010-04-23,,,,,,,,,Unknown
2010,Beneath the Blue,tt1222698,Beneath the Blue,92.0,Drama,5.4,728.0,en,Beneath the Blue,2010-11-16,,,,,,,,,Unknown
2010,Beneath the Dark,tt1422800,Beneath the Dark,102.0,"Mystery,Thriller",5.1,1767.0,en,Beneath the Dark,2010-11-05,,,,,,,,,Unknown
2010,Bereavement,tt1100051,Bereavement,103.0,"Crime,Horror,Thriller",5.1,6239.0,en,Bereavement,2010-07-16,,,,,,,,,2000000
2010,Beware the Gonzo,tt1412442,Beware the Gonzo,94.0,"Comedy,Drama,Romance",6.4,1494.0,en,Beware the Gonzo,2010-04-22,,,,,,,,,Unknown
2010,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,tt1993286,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,92.0,Documentary,8.1,222.0,en,Beyond the Myth A Film About Pit Bulls and Breed Discrimination,2010-06-12,,,,,,,,,Unknown
2010,Bhutto,tt1524095,Bhutto,111.0,"Biography,Documentary",7.7,599.0,en,Bhutto,2010-12-03,,,,,,,,,Unknown
2010,Big Money Rustlas,tt1380784,Big Money Rustlas,95.0,"Comedy,Western",4.2,843.0,en,Big Money Rustlas,2010-08-14,,,,,,,,,1500000
2010,Big River,tt1524098,Big River,27.0,"Adventure,Documentary",7.3,10.0,en,Big River,2010-09-29,,,,,,,,,Unknown
2010,Birdemic: Shock and Terror,tt1316037,Birdemic: Shock and Terror,105.0,"Action,Comedy,Drama",1.8,19137.0,en,Birdemic: Shock and Terror,2010-02-27,,,,,,,,,Unknown
2010,Bitter Feast,tt1477835,Bitter Feast,95.0,"Comedy,Horror,Thriller",5.3,1398.0,en,Bitter Feast,2010-07-08,,,,,,,,,Unknown
2010,Black Butterfly,tt1616092,Black Butterfly,95.0,Drama,6.6,99.0,en,Black Butterfly,2010-03-17,,,,,,,,,Unknown
2010,Black Swan,tt0947798,Black Swan,108.0,"Drama,Thriller",8.0,648854.0,en,Black Swan,2010-12-03,FoxS,107000000.0,222400000,46.0,"Dec 3, 2010","$13,000,000","$106,954,678","$331,266,710",13000000
2010,Blackmail Boys,tt1784365,Blackmail Boys,69.0,"Romance,Thriller",4.4,142.0,en,Blackmail Boys,2010-09-01,,,,,,,,,Unknown
2010,Blessed and Cursed,tt1592247,Blessed and Cursed,105.0,Drama,5.5,203.0,en,Blessed & Cursed,2010-01-01,,,,,,,,,Unknown
2010,Blood Done Sign My Name,tt1210039,Blood Done Sign My Name,128.0,Drama,6.6,494.0,en,Blood Done Sign My Name,2010-02-01,,,,20.0,"Feb 19, 2010","$10,000,000","$109,383","$109,383",Unknown
2010,Blood Into Wine,tt1394383,Blood Into Wine,100.0,Documentary,7.2,1014.0,en,Blood Into Wine,2010-02-19,,,,,,,,,Unknown
2010,Blood Junkie,tt1543752,Rocky Trails,72.0,"Adventure,Comedy,Horror",5.6,217.0,en,Blood Junkie,2010-05-20,,,,,,,,,7000
2010,Bloodworth,tt1421048,Provinces of Night,105.0,"Drama,Romance",6.2,1632.0,en,Bloodworth,2010-02-06,,,,,,,,,Unknown
2010,Bloomington,tt1409004,Bloomington,83.0,Drama,6.0,4465.0,en,Bloomington,2010-06-23,,,,,,,,,Unknown
2010,Blue Moon Rising,tt1641390,Blue Moon Rising,,Sport,6.4,247.0,en,Blue Moon Rising,2010-01-01,,,,,,,,,Unknown
2010,Blue Valentine,tt1120985,Blue Valentine,112.0,"Drama,Romance",7.4,170089.0,en,Blue Valentine,2010-12-29,Wein.,9700000.0,2600000,25.0,"Dec 29, 2010","$1,000,000","$9,737,892","$16,566,240",1000000
2010,Bold Native,tt1328908,Bold Native,105.0,"Action,Adventure,Comedy",7.2,482.0,en,Bold Native,2010-11-27,,,,,,,,,Unknown
2010,Bones,tt1447480,Bones,88.0,Drama,6.6,347.0,en,Bones,2010-03-31,,,,,,,,,Unknown
2010,Born to Raise Hell,tt1528718,Born to Raise Hell,98.0,"Action,Crime,Thriller",4.5,3664.0,en,Born to Raise Hell,2010-10-19,,,,,,,,,10000000
2010,Boxing Gym,tt1653827,Boxing Gym,91.0,Documentary,7.1,392.0,en,Boxing Gym,2010-10-22,,,,,,,,,Unknown
2010,Boy Wonder,tt1456060,Boy Wonder,93.0,"Action,Crime,Drama",6.8,8412.0,en,Boy Wonder,2010-08-12,,,,,,,,,Unknown
2010,Boys of Summer,tt1408355,Boys of Summer,95.0,Documentary,7.4,32.0,en,Boys of Summer,2010-07-28,,,,,,,,,Unknown
2010,Breaking Up Is Hard to Do,tt1579346,Breaking Up Is Hard to Do,109.0,Comedy,,,en,Breaking Up Is Hard to Do,2010-01-01,,,,,,,,,Unknown
2010,Breaking Up Is Hard to Do,tt1684868,Breaking Up Is Hard to Do,108.0,"Comedy,Drama,Romance",2.8,193.0,en,Breaking Up Is Hard to Do,2010-01-01,,,,,,,,,Unknown
2010,Breaking the Press,tt1504354,Breaking the Press,95.0,Drama,5.5,92.0,en,Breaking the Press,2010-05-01,,,,,,,,,Unknown
2010,Bridge,tt1666586,Bridge,55.0,"Drama,Family",7.9,7.0,en,Bridge,2010-05-01,,,,,,,,,Unknown
2010,Broken Dreams,tt1464736,Broken Dreams,,Drama,6.8,13.0,en,Broken Dreams,2010-10-16,,,,,,,,,Unknown
2010,Broken Hearts,tt1672613,Broken Hearts,121.0,"Comedy,Horror,Romance",7.1,50.0,en,Broken Hearts,2010-05-14,,,,,,,,,1000000
2010,Brother's Justice,tt1540803,Brother's Justice,80.0,Comedy,4.6,472.0,en,Brother's Justice,2010-10-22,,,,,,,,,Unknown
2010,Brotherhood,tt1273241,Brotherhood,76.0,"Crime,Drama,Thriller",6.4,3809.0,en,Brotherhood,2010-01-03,,,,,,,,,Unknown
2010,Brownian Movement,tt1529240,Brownian Movement,97.0,"Drama,Romance",4.8,933.0,en,Brownian Movement,2010-11-11,,,,,,,,,Unknown
2010,Bruce Springsteen & the E Street Band Houston '78 Bootleg: House Cut,tt4368752,Bruce Springsteen & the E Street Band Houston '78 Bootleg: House Cut,176.0,"Documentary,Music",8.4,7.0,en,Bruce Springsteen & the E Street Band Houston '78 Bootleg: House Cut,2010-11-16,,,,,,,,,Unknown
2010,Brutal Beauty: Tales of the Rose City Rollers,tt1590295,Brutal Beauty: Tales of the Rose City Rollers,80.0,"Documentary,Sport",6.8,67.0,en,Brutal Beauty: Tales of the Rose City Rollers,2010-01-09,,,,,,,,,Unknown
2010,Bulletface,tt0878654,Bulletface,82.0,Thriller,5.8,875.0,en,Bulletface,2010-03-10,,,,,,,,,Unknown
2010,Bummer Summer,tt1537424,Bummer Summer,78.0,Drama,7.0,62.0,en,Bummer Summer,2010-01-02,,,,,,,,,20000000
2010,Bunraku,tt1181795,Bunraku,124.0,"Action,Drama,Fantasy",6.2,18350.0,en,Bunraku,2010-09-01,,,,,,,,,Unknown
2010,Buried,tt1462758,Buried,95.0,"Drama,Mystery,Thriller",7.0,139426.0,en,Buried,2010-09-24,LGF,1000000.0,18100000,2.0,"Sep 24, 2010","$1,987,650","$1,044,143","$21,270,290",2000000
2010,Burlesque,tt1126591,Burlesque,119.0,"Drama,Music,Musical",6.4,71021.0,en,Burlesque,2010-11-23,SGem,39400000.0,50100000,24.0,"Nov 24, 2010","$55,000,000","$39,440,655","$90,552,675",55000000
2010,Burlesque,tt1586713,Burlesque,,Drama,7.0,45.0,en,Burlesque,2010-11-23,SGem,39400000.0,50100000,24.0,"Nov 24, 2010","$55,000,000","$39,440,655","$90,552,675",55000000
2010,Burlesque Undressed,tt1591608,Burlesque Undressed,88.0,Documentary,6.2,27.0,en,Burlesque Undressed,2010-09-18,,,,,,,,,Unknown
2010,Burning Bright,tt1244658,Burning Bright,86.0,"Drama,Horror,Thriller",5.9,5911.0,en,Burning Bright,2010-08-17,,,,,,,,,Unknown
2010,Burning Palms,tt1283887,Burning Palms,105.0,"Comedy,Thriller",5.4,2527.0,en,Burning Palms,2010-04-23,,,,,,,,,5000000
2010,Butterfly,tt1342096,Butterfly,90.0,"Horror,Thriller",4.7,53.0,en,Butterfly,2010-10-31,,,,98.0,"Dec 31, 2010","$250,000",$0,$0,Unknown
2010,Butterfly Crush,tt1630311,Butterfly Crush,89.0,"Drama,Musical,Romance",4.8,32.0,en,Butterfly Crush,2010-01-01,,,,,,,,,Unknown
2010,Ca$h,tt1106860,Ca$h,108.0,"Crime,Thriller",6.0,8605.0,en,Ca$h,2010-01-01,,,,59.0,"Mar 26, 2010","$7,000,000","$46,488","$46,488",Unknown
2010,Caged,tt1600701,Captifs,84.0,"Horror,Thriller",5.3,1853.0,en,Captifs,2010-10-16,,,,,,,,,Unknown
2010,Camp Hell,tt1047449,Camp Hell,99.0,"Drama,Horror",3.5,1985.0,en,Camp Hell,2010-08-13,,,,,,,,,Unknown
2010,"Camp Victory, Afghanistan",tt1601184,"Camp Victory, Afghanistan",88.0,"Documentary,Drama,War",7.2,196.0,en,"Camp Victory, Afghanistan",2010-10-03,,,,,,,,,Unknown
2010,Cash Crop,tt1734416,Cash Crop,83.0,Documentary,6.0,84.0,en,Cash Crop,2010-10-02,,,,,,,,,Unknown
2010,Casino Jack,tt1194417,Casino Jack,108.0,"Biography,Comedy,Crime",6.2,16191.0,en,Casino Jack,2010-12-17,ATO,1000000.0,40700,32.0,"Dec 17, 2010","$12,500,000","$2,039,869","$2,272,186",12500000
2010,Casino Jack and the United States of Money,tt1540814,Casino Jack and the United States of Money,118.0,Documentary,7.1,1522.0,en,Casino Jack and the United States of Money,2010-05-09,Magn.,177000.0,,,,,,,Unknown
2010,Caterpillar,tt1508290,Kyatapirâ,85.0,"Drama,War",6.7,962.0,en,Caterpillar,2010-08-07,,,,,,,,,Unknown
2010,Catfish,tt1584016,Catfish,87.0,"Documentary,Drama,Mystery",7.1,38656.0,en,Catfish,2010-09-17,Rog.,3200000.0,242000,,,,,,30000
2010,Cats & Dogs: The Revenge of Kitty Galore,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,82.0,"Action,Comedy,Family",4.3,12642.0,en,Cats & Dogs: The Revenge of Kitty Galore,2010-07-30,WB,43600000.0,68900000,17.0,"Jul 30, 2010","$85,000,000","$43,585,753","$113,026,383",Unknown
2010,Caught Inside,tt1604070,Caught Inside,93.0,"Action,Adventure,Thriller",5.4,639.0,en,Caught Inside,2010-03-10,,,,,,,,,Unknown
2010,Caught in the Crossfire,tt1449379,Caught in the Crossfire,85.0,"Action,Crime,Thriller",4.5,1110.0,en,Caught in the Crossfire,2010-07-13,,,,,,,,,Unknown
2010,Cave of Forgotten Dreams,tt1664894,Cave of Forgotten Dreams,90.0,"Documentary,History",7.4,14008.0,en,Cave of Forgotten Dreams,2010-11-03,,,,,,,,,Unknown
2010,Celine: Through the Eyes of the World,tt1570982,Celine: Through the Eyes of the World,120.0,"Documentary,Music",7.9,349.0,en,Celine: Through the Eyes of the World,2010-02-17,Sony,,119000,,,,,,Unknown
2010,Cemetery Junction,tt1196204,Cemetery Junction,95.0,"Comedy,Drama",6.9,19099.0,en,Cemetery Junction,2010-08-17,,,,,,,,,Unknown
2010,Centurion,tt1020558,Centurion,97.0,"Action,Adventure,Drama",6.4,74085.0,en,Centurion,2010-02-15,Magn.,124000.0,6700000,46.0,"Aug 27, 2010","$15,000,000","$123,570","$7,885,048",12000000
2010,Ceremony,tt1341341,Ceremony,89.0,"Comedy,Romance",5.5,3951.0,en,Ceremony,2010-10-08,,,,,,,,,Unknown
2010,Chamaco,tt1964589,Chamaco,90.0,Drama,5.0,62.0,en,Chamaco,2010-08-06,,,,,,,,,Unknown
2010,Charlie St. Cloud,tt1438254,Charlie St. Cloud,99.0,"Drama,Fantasy,Romance",6.5,55016.0,en,Charlie St. Cloud,2010-05-01,Uni.,31200000.0,17000000,31.0,"Jul 30, 2010","$44,000,000","$31,206,263","$48,478,084",44000000
2010,Chasing 3000,tt0483586,Chasing 3000,115.0,"Family,Sport",6.5,759.0,en,Chasing 3000,2010-07-16,,,,,,,,,Unknown
2010,Chasing Legends,tt1996211,Chasing Legends,93.0,"Documentary,Sport",7.6,132.0,en,Chasing Legends,2010-05-10,,,,,,,,,Unknown
2010,Che: A New Man,tt1736558,Che. Un hombre nuevo,124.0,Documentary,8.3,132.0,en,Che: Un Hombre Nuevo,2010-01-01,,,,,,,,,Unknown
2010,Cherry,tt1315350,Cherry,99.0,"Comedy,Drama",6.8,4158.0,en,Cherry,2010-10-08,Abr.,11400.0,,,,,,,Unknown
2010,Chihuahua: The Movie,tt1645042,Chihuahua: The Movie,90.0,"Comedy,Family,Fantasy",3.9,231.0,en,Chihuahua: The Movie,2010-01-01,,,,,,,,,20000000
2010,Chosin,tt1561406,Chosin,86.0,"Documentary,History,War",8.3,238.0,en,Chosin,2010-09-10,,,,,,,,,Unknown
2010,Christina,tt1297921,Christina,90.0,Drama,7.9,91.0,en,Christina,2010-11-04,,,,,,,,,Unknown
2010,Christmas Mail,tt1663628,Christmas Mail,89.0,"Comedy,Drama,Family",5.8,1317.0,en,Christmas Mail,2010-12-01,,,,45.0,"Dec 31, 2010","$2,500,000",$0,$0,Unknown
2010,Chronological Order,tt1648035,Chronological Order,96.0,"Comedy,Drama",5.1,60.0,en,Chronological Order,2010-01-01,,,,,,,,,Unknown
2010,Cinematic Titanic: The Alien Factor,tt3492076,Cinematic Titanic: The Alien Factor,81.0,Comedy,7.5,123.0,en,Cinematic Titanic: The Alien Factor,2010-02-23,,,,,,,,,Unknown
2010,Circle,tt1129412,Circle,88.0,"Horror,Thriller",3.4,610.0,en,Circle,2010-09-11,,,,69.0,"Aug 27, 2010","$2,000,000","$10,024","$10,024",Unknown
2010,Clash of the Titans,tt0800320,Clash of the Titans,106.0,"Action,Adventure,Fantasy",5.8,256176.0,en,Clash of the Titans,2010-04-02,,,,72.0,"Apr 1, 2010","$125,000,000","$163,214,888","$493,214,888",125000000
2010,Client 9: The Rise and Fall of Eliot Spitzer,tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,117.0,Documentary,7.4,2097.0,en,Client 9: The Rise and Fall of Eliot Spitzer,2010-11-05,Magn.,189000.0,3500,,,,,,Unknown
2010,Climate Refugees,tt1273201,Climate Refugees,95.0,Documentary,8.0,86.0,en,Climate Refugees,2010-01-01,,,,,,,,,Unknown
2010,Closed for the Season,tt1298643,Closed for the Season,114.0,"Horror,Thriller",3.1,483.0,en,Closed for the Season,2010-03-12,,,,,,,,,Unknown
2010,Cold Creepy Feeling,tt1692301,Cold Creepy Feeling,87.0,"Horror,Thriller",2.3,145.0,en,Cold Creepy Feeling,2010-01-24,,,,,,,,,Unknown
2010,Cold Water of the Sea,tt1156527,Agua fria de mar,83.0,Drama,5.6,162.0,en,Agua Fria de Mar,2010-10-10,,,,,,,,,Unknown
2010,Cold Weather,tt1497874,Cold Weather,96.0,"Comedy,Drama,Mystery",6.2,2063.0,en,Cold Weather,2010-03-13,,,,,,,,,Unknown
2010,Confined,tt1540116,Confined,90.0,"Drama,Mystery,Thriller",5.4,546.0,en,Confined,2010-06-20,,,,,,,,,Unknown
2010,Conned,tt1668074,Conned,101.0,"Action,Comedy,Thriller",5.2,80.0,en,Conned,2010-09-05,,,,,,,,,Unknown
2010,Consent,tt1090749,Consent,87.0,Drama,5.9,443.0,en,Consent,2010-02-19,,,,,,,,,Unknown
2010,Consinsual,tt1704578,Consinsual,93.0,Drama,3.8,129.0,en,Consinsual,2010-06-24,,,,,,,,,Unknown
2010,Conviction,tt1244754,Conviction,107.0,"Biography,Crime,Drama",7.2,39771.0,en,Conviction,2010-10-15,FoxS,6800000.0,2900000,28.0,"Oct 15, 2010","$12,500,000","$6,797,696","$11,826,980",12500000
2010,Cool It,tt1694015,Cool It,87.0,Documentary,6.9,798.0,en,Cool It,2010-11-08,,,,,,,,,Unknown
2010,Cop Out,tt1385867,Cop Out,107.0,"Action,Comedy,Crime",5.6,81656.0,en,Cop Out,2010-02-26,WB,44900000.0,10700000,99.0,"Feb 26, 2010","$37,000,000","$44,875,481","$55,909,910",30000000
2010,Core,tt3368930,Core,82.0,Documentary,6.6,12.0,en,Core,2010-04-28,,,,,,,,,85000000
2010,Corruption.Gov,tt1240539,Corruption.Gov,86.0,Thriller,4.1,107.0,en,Corruption.Gov,2010-01-01,,,,,,,,,Unknown
2010,Costa Rican Summer,tt1370426,Costa Rican Summer,89.0,Comedy,2.7,644.0,en,Costa Rican Summer,2010-05-24,,,,,,,,,2000000
2010,Countdown to Zero,tt1572769,Countdown to Zero,89.0,Documentary,6.9,2070.0,en,Countdown to Zero,2010-01-25,,,,,,,,,Unknown
2010,Country Strong,tt1555064,Country Strong,117.0,"Drama,Music",6.3,16296.0,en,Country Strong,2010-12-22,SGem,20200000.0,310000,71.0,"Dec 22, 2010","$15,000,000","$20,218,921","$20,601,987",15000000
2010,Crazy on the Outside,tt1196134,Crazy on the Outside,96.0,"Comedy,Crime",5.6,5288.0,en,Crazy on the Outside,2010-01-08,,,,,,,,,Unknown
2010,Cultures of Resistance,tt1650533,Cultures of Resistance,73.0,Documentary,7.4,88.0,en,Cultures of Resistance,2010-05-18,,,,,,,,,Unknown
2010,Cup Cake,tt1496473,Cup Cake,86.0,Comedy,6.2,47.0,en,Cup Cake,2010-08-01,,,,,,,,,Unknown
2010,Cupid's Arrow,tt1220625,Cupid's Arrow,85.0,"Comedy,Drama",4.9,264.0,en,BOOM! Das Sexperiment,2010-01-01,,,,,,,,,Unknown
2010,Cut Poison Burn,tt1674260,Cut Poison Burn,92.0,"Documentary,History",8.9,45.0,en,Cut Poison Burn,2010-10-08,,,,,,,,,Unknown
2010,Cyrus,tt1327709,Cyrus,87.0,"Crime,Horror,Mystery",4.7,944.0,en,Cyrus,2010-06-18,FoxS,7500000.0,2500000,27.0,"Jun 18, 2010","$7,000,000","$7,468,936","$10,062,896",7000000
2010,Cyrus,tt1336617,Cyrus,91.0,"Comedy,Drama,Romance",6.3,32457.0,en,Cyrus,2010-06-18,FoxS,7500000.0,2500000,27.0,"Jun 18, 2010","$7,000,000","$7,468,936","$10,062,896",7000000
2010,DMT: The Spirit Molecule,tt1340425,DMT: The Spirit Molecule,75.0,Documentary,7.2,4161.0,en,DMT: The Spirit Molecule,2010-10-15,,,,,,,,,Unknown
2010,Daddy I Do,tt1323593,Daddy I Do,90.0,Documentary,7.5,57.0,en,Daddy I Do,2010-01-14,,,,,,,,,Unknown
2010,Daddy's Home,tt1617630,Daddy's Home,90.0,"Drama,Thriller",5.5,105.0,en,Daddy's Home,2010-01-01,,,,,,,,,69000000
2010,Dancing Across Borders,tt1433099,Dancing Across Borders,88.0,Documentary,6.8,107.0,en,Dancing Across Borders,2010-03-26,,,,,,,,,Unknown
2010,Dark Metropolis,tt1825735,Dark Metropolis,97.0,"Fantasy,Sci-Fi",2.3,325.0,en,Dark Metropolis,2010-12-07,,,,,,,,,Unknown
2010,Darkening Sky,tt1502402,Darkening Sky,83.0,"Horror,Thriller",4.4,310.0,en,Darkening Sky,2010-01-01,,,,,,,,,Unknown
2010,Date Night,tt1279935,Date Night,88.0,"Comedy,Crime,Romance",6.3,144683.0,en,Date Night,2010-04-08,Fox,98700000.0,53600000,99.0,"Apr 9, 2010","$55,000,000","$98,711,404","$152,269,033",55000000
2010,Daylight Fades,tt1368860,Daylight Fades,101.0,Thriller,3.6,195.0,en,Daylight Fades,2010-10-29,,,,,,,,,Unknown
2010,Dead Awake,tt1501652,Dead Awake,93.0,"Fantasy,Mystery,Romance",4.5,1266.0,en,Dead Awake,2010-12-03,,,,,,,,,3500000
2010,Dead End,tt1339433,Dead End,,Horror,6.3,11.0,en,Dead End,2010-01-01,,,,,,,,,Unknown
2010,Deadly Impact,tt1082577,Deadly Impact,96.0,"Action,Crime,Thriller",5.3,2349.0,en,Deadly Impact,2010-04-20,,,,,,,,,6000000
2010,Deadly Renovations,tt1558256,Renovation,85.0,"Horror,Thriller",2.9,187.0,en,Deadly Renovations,2010-01-09,,,,,,,,,Unknown
2010,Dear John,tt0989757,Dear John,108.0,"Drama,Romance,War",6.3,128657.0,en,Dear John,2010-02-04,SGem,80000000.0,35000000,77.0,"Feb 5, 2010","$25,000,000","$80,014,842","$142,033,509",25000000
2010,Dear Mr. Gacy,tt1371117,Dear Mr. Gacy,103.0,"Crime,Drama,Horror",6.4,2940.0,en,Dear Mr. Gacy,2010-05-11,,,,,,,,,Unknown
2010,Death and Cremation,tt1484954,Death and Cremation,86.0,Thriller,5.8,644.0,en,Death and Cremation,2010-06-15,,,,,,,,,Unknown
